[华语私人订制] 最懂你的华语推荐 每日更新35首,华语,介绍：全都是耐听的华语好歌这里是你的专属华语日推收藏订阅，歌荒，不存在的事,390万,525670560,35,44698
古风｜春深花浅笑，秋浓叶忧伤,华语-古风-治愈,介绍：秋风，添了几许凉意，摇落了一地碎花。岁月，不只是催人老，连花都辞了枝桠。而这花下时光，是谁，依旧在守候？,526,86522,39,1
写作业(最好是抄笔记)时听的古风歌,华语-古风-学习,介绍：看了其他的学习歌单，都是安静的那种我还是觉得，学习就是要有激情哈哈哈哈所以歌单里都是比较欢快或者比较燃的当然还有我自己有私心收藏的几首特别喜欢的哈哈哈感谢收藏 么么啾!,3063,86951,128,37
王一博应援曲全收录❤️【含YIBO的单曲】,治愈-华语-感动,介绍：我们莫不相识却都默默守护同一个男孩❤️都希望这个男孩能永远平安喜乐。王甜甜，酷盖男孩，耶啵，痞子王也好赛车，滑板，乐高，跳舞也罢舞者，歌手，演员，主持人也可以如果这些还不够，那么，十三岁独自坐飞机去首尔四年来每天跳舞跳到半夜跳舞时扯坏耳洞仍坚持跳下来被公司荒废两年青春仍然坚持梦想17岁站在舞台上看着家人哭得说不出话18岁当天天小兄弟结束后帮着搬桌子捡果皮在后台吃完药还要转过头给粉丝一个笑他只是个97年的大男孩，却承受同龄人无法经历的压力如果这些还不是你喜欢他的理由，那么，还有，他是有苦不轻言的坚韧少年，是不服输不怕失败勇敢向前的热血少年，每一份努力每一份坚持都让人敬佩不已，会努力不错过每一个机会，不辜负每一场绽放自己的舞台拼尽一切去证明自己他寡言少语却眼神清澈，他故作冷漠却内心炽热，他往事艰辛却不怨不悔，他不符年龄的成熟稳重，他万众瞩目却身影清冷，他满眼笑意，他不沉湎于世俗。明明可以靠颜值吃饭，他偏要靠实力如果这些的这些依旧不能打动你那么，我只说一句话，这么好的人，我不想安利了他不需要安利，因为他是王一博，小摩托的心头肉，猫头公寓的主人，我们永远在他身后，但他不需要回头。“你大胆的朝着梦想前进吧，我们陪你直到世界之巅”【题外话：热烈欢迎喜欢耶啵的mt们，欢迎私信提建议补充或在歌单评论表达你的爱意♡。……我真的非常想打绿色的小爱心，但是介绍里不让，所以只能送❤️啦！】,5073,85023,77,30
你走以后 再也没有,华语-流行-伤感,介绍：相遇不一定会有结局但一定有他特别的意义在追逐月亮的途中我也曾被月光照亮过,1886,101075,149,14
一起来跳舞好吗,华语-摇滚-民谣,介绍：想在午后的夏日海边与你邂逅。你说好吗？,1822,83087,933,10
华语｜走出去旅行，让精彩的世界影响你,华语-流行-旅行,介绍：真正珍贵的东西是所思和所见，不是速度。子弹飞得太快并不是好事；一个人，如果他的确是个人，走慢点也并无害处；因为他的辉煌根本不在于行走，而在于亲身体验。阿兰•德波顿《旅行的艺术》,1462,81625,30,15
「小北」一个人的孤独,治愈-华语-流行,介绍：“后来我才知道 那并不是我的花 我只是途径了它的盛放”,1136,81751,276,7
“桃花醒自然 星斗睡河汉”,古风-华语-夜晚,介绍：只缘感君一回顾 使我思君朝与暮,1716,79588,78,14
TNT时代少年团歌单（持续更新）,华语-欧美-流行,介绍：宝贝们出道一周年快乐！！我们都有在按时长大呀～本歌单包含成员们舞台、微博、直播出现的歌曲以官方发布时间为顺序,2082,80332,299,25
简单的喜欢最长远，懂你的人最温柔,华语-流行-90后,介绍：爱情很苦也很甜，需要你慢慢体会......,261,79105,66,评论
月圆团圆 | 幸福总会在我手上,华语-粤语-流行,介绍：★希望的微光，心中的浪漫；许下一千零一个愿望，有一天幸福总会在你我手上。(图片来自Pexels),263,76371,33,3
旋律说唱Melody | 中英文抓耳的说唱,说唱-华语-感动,介绍：Shout out to脚踏实地做音乐的rapper，将来一定走起来盘点那些歌词/旋律/内容突出的作品不忘初心忘记名和利能发现并收藏此歌单的用户我只能说你们的品味比普通人高很多很多！Recpect!,1255,76694,179,10
说唱新世代2020 第一期,说唱-感动-华语,介绍：可以私信我，发源文件节目歌曲不全等待未收录未上传持续更新,879,74733,64,19
夺冠||卯足了劲，只为热爱,华语-流行-运动,介绍：电影《夺冠》已于2020年9月25号在国内正式上映了，这是一部给中国女排，更是一部给我们自己的电影。影片中青年郎平说：“从国旗的最下面，到地面的距离是3米32，那是海曼的摸高。总有一天我会超过她，这让无数观众留下眼泪。《夺冠》是由中宣部与国家体育总局联合拍摄，由陈可辛执导，巩俐、黄渤、吴刚、彭昱畅、白浪、中国女子排球队领衔主演。影片讲述了中国女排在1981首夺世界冠军到2019年拿下第十个世界冠军的历史，诠释了几代女排人历经浮沉却始终不屈不挠、不断拼搏的传奇经历。时代在变，教练在变，对手也在变。但女排精神历经岁月的洗礼，历久弥坚。为什么打球？为了热爱，所爱热爱。不因为谁的批评而去爱，不因为谁的责骂而去爱！（大家可以在本歌单第二首歌里听到惠若琪的声音哦，还有她写的词）,767,73981,28,32
No总的中文歌单（混搭）,华语-粤语,介绍：主要以小助理的亲选以及铁粉群水友推荐完成，建议随机播放效果更佳,1310,71877,251,12
马保国，我大意了没有闪，马老师请你听歌。,华语,介绍：听了不收藏，这好吗？这不好，我劝这位年轻人，耗子尾汁。,225,70008,13,19
吕德华直播歌单,华语-90后-小语种,介绍：辣个男人直播时的歌单每日续更,1121,69454,100,74
2020古风新歌歌单（持续更新）,华语-古风-清新,介绍：一生是漫长又瑰奇的瞬息何谓枯荣又何谓云泥像孤舟巡游 不为逝水追惜在初逢灯火 在别时钟磬自在随心——银临《琉璃》• 歌单每周六更新• 感谢听歌的小伙伴• 封面来自网络，侵删,1229,69365,1663,24
炸裂好听的歌曲,华语-另类/独立-学习,介绍：炸裂好听的歌曲，每一首都能单曲循环,1082,67858,71,6
刺客、战士专场[燃系BGM],华语-欧美-轻音乐,介绍：你以为我真的打不过你吗？不！我只是在等BGM，待我BGM响起之时乃是我五杀之时！评论，有时间的话，单主会一个一个的会，但是多的话就挑重点回欢迎王者忠实玩家鉴赏推荐随机播放包含伤感，燃系，逆风翻盘，丝血逃生战歌，当然还有队友太菜时放的战歌，听者自行发现吧有才网友别说什么“谢谢你的歌单让我冲上了星耀，但我还是怀念以前王者的日子”之类的话，这种话没水平啊谨以此单献给鸟哥和鸟家军，还有喜欢王者的小哥哥小姐姐单主可能不会再更了,912,66547,246,51
☞『吉他』Gettar Nahxa TopliMi♬✵,华语-民族-吉他,介绍：新疆流行吉他维吾尔语精选歌曲集，希望大家能喜欢并多多分享，谢谢你们@…,722,67001,829,评论
【粤语说唱】来自南方的气息,说唱-粤语-华语,介绍：没啥好说 ，听就完事,1457,65363,34,评论
高甜翻唱：超好听温柔的翻唱学习歌单,华语-学习-翻唱,介绍：奇奇怪怪，可可爱爱，喜欢歌单的可以点个收藏关注呦,1326,64804,33,12
心存感激 所遇既温柔,华语-流行-说唱,介绍：想把你温柔的装进兜里，与你一起享受晚间微风的温柔。,913,63788,52,3
冬日恋歌~慢慢等一个爱的人,华语-伤感-流行,介绍：冬日的你是否还在慢慢等等一个暖阳等一个爱的人,168,63095,21,评论
【古风剪辑】古装视频剪辑BGM 偏虐,古风-伤感-华语,介绍：热爱剪辑的人一定很可爱(๑• . •๑),885,63221,92,10
当我决定离开不回头 你似乎很享受,伤感-治愈-华语,介绍：放弃一个人 从来不是一瞬间的事情，当你把我全部的爱慕和关心一点点消磨干净，我也渐渐的攒够了对你的失望,7080,78320,116,10
夏天的乐队 | 复古浪漫,华语-流行-摇滚,介绍：这个夏天只想乐队的声音与你沉浸于海风和冰激淋,1375,60478,29,4
Chill Beat | 抒情说唱伴奏,说唱-华语-放松,介绍：风格 : 温柔/抒情/恋爱高质量:Old school/emo/R&B/lofi/jazz/Type beats从好听度和创作性精挑细选的伴奏，希望能让更多人参与到创作中来带free标的是可免费非商用使用的beat，请自行与作者沟通，尊重版权，从你我做起，peace持续更新-适合创作的伴奏,2060,58903,182,50
法老2020专辑《科幻小说》,华语-说唱-兴奋,介绍：无神论者法老，通过一本与神有关的《科幻小说》，在他的世界里创造出了“神”。在这个故事里，主人公法老在不同的时空中与“神”抗争，与“神”对话。他一次次陷入迷茫，一次次滑入深渊，有时神会出手救他，有时他只能靠自己...法老借着专辑中的故事，向听众阐释了他自己的宿命论：他坚信命运是蝴蝶翅膀的扇动，而我们所能掌控的只有我们自己。至于神，他们真的存在吗？或许吧...,1456,58849,24,10
精选翻唱｜每日一首易入睡,华语-流行-民谣,介绍：“翻唱”是指将已经发表并由他人演唱的歌曲根据自己的风格重新演唱，包括重新填词，编曲。现在已有不少明星，都在翻唱他人的歌，不断在翻唱中突破自己，给大家带来不一样的风格。封面：meweflora创建时间:2020年4月4号 愿逝者安息，盼山河无恙为留在寒冬的逝者默哀向带来暖春的英雄致敬愿凛冬消散，春暖花开后，再无国殇,1547,58903,102,1
德云社相声贯口歌单,华语,介绍：包含相声，贯口，戏曲，德云社角儿们应援曲，角儿们唱的歌，都是方便德云粉丝们学习的种类。,1853,58496,92,2
一个奇怪的水瓶座歌单,华语-欧美-孤独,介绍：个人喜欢随便听听就好了奇奇怪怪 花里胡哨感觉自己怪怪的音乐杂食动物：前部：中文音乐中间：外文音乐尾部：纯音乐建议随机播放，会有意想不到的惊喜(欢迎互推)3Q,191,55510,125,4
秦霄贤翻唱歌曲原版,华语-流行-清晨,介绍：老秦翻唱过或者歌单里的歌和德云社其他角儿唱过的歌,1640,55715,118,8
请 用 动 物 的 本 能 缠 绕 住 我,华语,介绍：请 用 动 物 的 本 能 缠 绕 住 我,998,65220,63,11
变得温柔一些，生活也会顺遂很多,华语-流行-民谣,介绍：这条路太难走 你得陪我走完 -,171,54304,230,评论
椅子乐团的私藏歌单,华语-欧美-日语,介绍：椅子樂團的 real love is ...一起來聽詠靖、仲穎、伯元的私藏歌單！,621,54006,30,22
失眠的夜，喂你一勺星星。,华语-夜晚-治愈,介绍：睡不着，那就起身拿勺子挖一勺星星，然后躲回被窝里。,2017,53321,22,4
互相错过彼此，很遗憾吧,华语-流行-伤感,介绍：早知道后劲那么大，就不分手了。,357,51578,125,11
实力唱作人｜TA的故事你听懂了吗？,华语-感动-流行,介绍：唱作，是一种态度，是一种责任，是华语乐坛正在迸发的能量。能够独立进行词曲创作、具备一定演唱实力、可以参与音乐制作，演唱音乐作品以自己原创作品为主，是唱作人的独特定义。TA们真诚，TA们才华横溢，TA正在用滚烫的热爱来用心地描绘这个斑斓的世界。呈上这份唱作人专题歌单，一起感受属于唱作人的专属魅力~,154,49285,15,评论
厂牌精选 | CDC成都集团,华语-说唱,介绍：CDC说唱会馆（后更名为CDC成都集团）创建年份：2011代表人物：谢帝/马思唯/Ty/Psy.P等音乐风格：说唱总部：成都,943,48693,46,12
一个水瓶座爱听的歌单,华语-流行-治愈,介绍：带上耳机，一个人听～,1134,48273,726,评论
土嗨神曲丨中文DJ丨咕咚版丨翻唱合集,华语-流行-翻唱,介绍：不要因为你的一时半会也不知道为什么要这样那样的话我就给你绕晕？,251,47021,336,2
《风犬少年的天空》BGM合集,华语-粤语,介绍：等风来，不如去追风。须知少时凌云志，曾许人间第一流。,350,46984,19,12
精选 | 巨好听单曲循环 百听不厌,华语-流行-民谣,介绍：你别卷入世俗 我别沉迷初遇… 来自 —— 薛之谦喜欢可以点个关注收藏起来吧。,433,51763,159,评论
黄龄性转降调男声,华语,介绍：源自bilibiliBV1Qp4y1D7ggUP主：凌道羲的室友-,1167,45598,45,16
2020中国好声音,华语-欧美-综艺,介绍：暂无版权歌曲：周杰伦-Mojito李健-传奇（已用王菲版代替）宋宇宁-三巡谢霆锋-谢谢你的爱1999第一期谢谢你的爱1999 - 李荣浩传奇 - 谢霆锋漂浮地铁 - 李健要我怎么办 - 李宇春重来 - 程欣昨日青空 - 程墨寒再不疯狂我们就老了- 龙女和飞象最好 - 潘虹三巡 - 宋宇宁Interstellar - 刘长坤生活倒影 - 迪莫shi玺第二期浪里游 - 太金之之一个人的行李 - 严雯君Mojito - 匹诺曹人声乐团一滴泪的时间 - 赵紫骅不亏不欠 - 玛迪娜·都曼T- ME - 马璐lmagine - 马心怡走 - 贾翼腾,302,43897,19,4
Boom| 中韩hiphop最炸的都在这了,韩语-华语-说唱,介绍：戴上耳机将所有烦恼轰炸成粉碎~,671,43733,66,2
德云社|秦霄贤德云女孩张云雷郭麒麟郭德纲,华语-民谣,介绍：一切有为法，如梦幻泡影，如露亦如电，应作如是观。德云社演员(排名不分前后):郭德纲、于谦、谢金、赵楠、王少立、邓德勇、翟国强、刘献伟、张德燕、史爱东、许广、郑好、张金山、侯震、王磊、王碧辉、孙越、高峰、刘喆、郭盖、郭底、章绍伟、孔挚杰已故:张文顺、谢天顺、李文山、邢文昭云字科:张云雷、栾云平、孔云龙、于云霆、朱云峰、岳云鹏、宁云祥、李云杰、李云天、陶云圣、张云藩、于云田鹤字科:杜鹤来、曹鹤阳、刘鹤春、阎鹤祥、李鹤林、李鹤彪、刘鹤英、张鹤伦、高鹤彩、张鹤君、姬鹤武、吴鹤臣、孟鹤堂、杨鹤通、梁鹤坤、钟鹤轩、马鹤琪、张鹤峰、于鹤真、刘鹤清、张鹤雯、孙鹤宝、杨鹤灵、张鹤帆、齐鹤涛、郎鹤炎、关鹤柏、王鹤江、高鹤鹏、侯鹤廉、李鹤东、张鹤舰、金鹤年、房鹤迪、靳鹤岚、朱鹤松、栾鹤华、张鹤栾、李鹤浦九字科:张九龄、李九春、周九良、杨九郎、张九驰、高九成、王九龙、张九南、何九华、郑九莲、李九江、孙九香、刘九仁、关九海、尚九熙、李九重、孙九芳、刘九儒、刘九思、陈九福、陈九品、倪九涛、董九力、李九天、陈九桐、曹九台、张九泰、韩九鸣、董九涵、张九林、梅九亮霄字科(第一批):秦霄贤、范霄琦、俄霄雄、赵霄元、王霄汉、陈霄华、张霄墨、杨霄铎、肖霄雨、张霄白、康霄哲、王霄修、杨霄虹、李霄樵、孙霄尧、葛霄擎、吴霄泽、王霄凯、马霄盛、马霄戎、董霄业、李霄航、高霄费、王霄颐、姬霄桐、尉迟霄塘霄字科(第二批):董霄元、樊霄堂、张霄霆、刘霄航、郭霄汉、张霄咏、杨霄台口盟弟子:张康、马兆壮、王耀宗西河弟子:李景麟、高晓攀、李景麒、刘景华、阎景俞青年队:丁楷罡、李虹毅、张宇航、常龙、小龙、渠淏、金旭、邓福均、董剑、王少力、魏全才、肖利民、李赞林、张博帅、于家伟、刘旭东、孙经纬、孙大申于谦徒弟:郭麒麟、冯照洋、李斯明高峰徒弟昊字辈:郎昊辰、苗昊雨、宋昊然、王昊悦、李昊洋侯震徒弟:庄子健、洪晨、张国堂、高磊岳云鹏徒弟:刘筱亭、尚筱菊、徐筱竹孙越徒弟:吕硕、孙子钊、栗世锦德云社的巾帼英雄:琪琪，许鹤丹，邢鹤薇德云社小可爱:郭汾阳(安迪)(欢迎补充),2140,43489,191,55
AK刘彰叫我ak就好了,华语-说唱,介绍：记录小ak慢慢的的成长，都给他冲冲冲,289,41066,156,13
TFBOYS「和你在一起」,华语-流行-快乐,介绍：初心。,1661,39839,25,21
『每日一哀』英文伤感歌曲…,华语-流行-世界音乐,介绍：1、Role evolves into a speech to the amnesia.把角色演成自己，把自己演到失忆。2、The world to leave， laughing soul trampled on.这个世界要不要那么假，大笑着将灵魂都践踏。3、There is always that a person， so you Not for the dead can not.总有那么一个人，让你生不得死不能。4、I am not how free and easy， nor is it how sad， I'm just used to silence.我不是有多洒脱，也不是有多难过，我只是习惯沉默。5、I'd bet to take the happiness of this life， how do you be willing to let me lose.我拿这辈子的幸福跟你赌，你怎么舍得让我输。6、I just put my mind ghost town guest a widow.我只是将你放进我心中的空城 ，客串个未亡人。7、We are so in love， but love to separate.我们那么爱，却爱到了分开。8、I threw you abandon me regardless.我义无返顾，你弃我不顾。9、Years of listening to us sing no regrets， sing their own tears applause.岁月在听我们唱无怨无悔，在掌声中唱到自己都流泪。10、Always remember too little， too much forgotten.总是这样，记得的太少，忘记得太多。英文失恋的句子11、If the heaven are too crowded， we went to hell rampant.如果天堂太拥挤，我们就一起去地狱猖狂。12、I think I'm strong enough to lose so desperate.我以为我够坚强却输得那么绝望。,739,39516,23,2
希望你以后记得我就好了.,伤感-孤独-华语,介绍：当初爱意太满了把她吓跑了后来对谁都冷冰冰我怕自己再沦陷怕我动了心让我收不了场.,473,37916,120,3
天凉了 故事也该翻篇了.,流行-华语-伤感,介绍：多多评论,468,37727,254,5
“爱意东升西落”,华语-流行-伤感,介绍：“在一起不容易，缺点可以改，性格可以磨合，但是错过了就真的没有了。”,1155,37912,199,2
猫耳FM广播剧,华语-影视原声-散步,介绍：M站广播剧原声，持续更新中《默读》《杀破狼》《魔道祖师》《破云》《将进酒》《天宝伏妖录》《撒野》《伪装学渣》…好听又好听~喵~你我本无缘，全靠我砸钱(*￣m￣),3040,40688,170,7
总有一个人教会你成长，然后悄无声息的离开,华语-流行-伤感,介绍：愿世俗多点温柔，也愿你少点难过,556,35623,71,4
在一起叫梦分开了叫痛没做完的梦最痛,华语-流行-欧美,介绍：有一种执着的热爱叫做设成闹铃还爱听，有一种无助的心酸叫突然圻懂了某首歌，有种规律叫:好看的姑娘永远不属于你好圻的歌曲你永远学不会很多时候不是失去，而是未曾得到过的孤独但是，生活，还是要继续啊祝你好运鸭!小众你我，一同向前万千不解，义无反顾,420,35702,108,评论
TFBOYS七周年【日光旅行】.,华语-流行,介绍：#TFBOYS日光旅行七周年演唱会# @TFBOYS-王俊凯 @TFBOYS-王源 @TFBOYS-易烊千玺 来路漫漫，有幸常伴。2020年8月22日，与你相逢云端@网易云音乐TFBOYS「日光旅行」七周年演唱会打包七年收获，趁日光正好，即刻出发,1698,32645,26,20
「古风×剑三」与卿遥望，爱情花悄绽。,华语-古风-思念,介绍：去爱她吧。你只见她盘膝而坐仰头饮酒畅快淋漓你只见她拳风苍劲亢龙有悔英姿飒爽你只见她赤砂流云苍虬纹身蟠蜒霸蛮你只见她侠之为大赤诚忠胆当仁不让你只见她奋勇向前棍棒万顷毫无惧色你称她一句英雄一声女侠，江湖一面再此无缘。你可知她也是女子你可知她隐忍疼痛颤步微微孤身归返你可知她夜晚寂寥酒韵离肠无人陪伴你可知她游历四方称兄道弟却没个归宿你可知她桃花树下合上掌心虔诚祈祷.倘若你与她江湖相逢，请轻握她略微冰凉的手掌与她并肩相行，许她一世相伴许她红妆新桃十里迎欢。倘若你与她江湖相逢，请为她披上衣袍在她额间落下一吻执此一生。倘若你与她江湖相逢，请与她相约青山湖海陪她看尽风花雪。,487,32288,32,评论
up! 阴阳怪气and变形兄弟,华语,介绍：冲冲冲,952,31780,19,21
“可能有时候我也会词不达意”,夜晚-伤感-华语,介绍：想让自己快乐点.,402,31271,58,6
2020最新流行歌曲,华语-流行-学习,介绍：来吧，一起学习吧,359,34640,331,评论
治愈男声｜写在黄昏里的温柔,华语-浪漫-治愈,介绍：姑娘，我想给你写点东西。我的字不楽美也不漂亮，希望你读到这里不要嫌奔。在每个打聴的下午，在每个朦胧的清晨，让阳光、白云都先替我给你问好。你是我要背上行李背包去奔赴的山海，笔下所写的七年之痒，八年之约中都是你。我曾遥想未来，和你在本子上绘出梦想音律。我笑你时而傻时而认真，脑子慢半拍又常常多我思虑。坐在東前思来想去，想和你做的事情太多，一时竟不知从何说起。姑娘是我的开心果，是你让我有好心情。我们之间目处很放松，没有隔阅。我想也是，从单调无味到膏粱锦绣。从最初偶然相遇，我的一生便有了你这浓墨重彩的一笔。姑娘，我要的不多，我希望你能每天陪我说说话，我喜欢温柔的拥抱。我表面或许坚毅，内心实则脆弱。所幸上帝垂怜，安排你和我相见，找到你没有兜太多圈子。如若非要把什么，那比作星星俗了些，你带来的光芒不止黑夜中的一点你美丽，你是遗落人间的天使吧，是云端那抹不消的虹，是我心中的醉人黄昏，是我黄昏天上温柔的日不落。华丽词藻堆砌反而没了真情实感。我常常想起我们在一起的细碎小事，幸福感来自于有你的陪伴。我觉得幸运，这世界上有一个姑娘，我们为彼此生活增添色彩。姑娘，你很好，不要再在人间贩卖日落，你本是最美的虹，没必要为几人伤心难过。姑娘我还在，跋山涉水后我去找你，你的城市欢迎我，你也欢迎我，我们还可以坐上質域。姑娘，別在意路边叫的野猴子，你的目的地在圣托里尼，在香格里拉，在爱琴海，在格林威治，在一切美好的地方，我背着行李和背包，准备与你共赴每一场山海。你愿意等我吗？——来自你未来的男朋友,1157,36752,58,评论
兜兜转转还是一个人,华语-流行-夜晚,介绍：哦,436,30507,6,5
【维吾尔舞蹈曲集】Ussulluk Nahxilar,华语-流行-民谣,介绍：维吾尔舞蹈全曲集歌单持续更新中，希望你们喜欢并收藏起来，此外别忘记多多分享，谢谢你们的支持！！！！！,50,30167,141,评论
维吾尔语精选歌曲,华语-电子-流行,介绍：我歌单的音乐，喜欢的话收藏一下，分享一下，谢谢大家。,146,29617,156,3
岭南特产｜广东乐队图鉴,摇滚-华语-另类/独立,介绍：日啖荔枝三百颗，总有一颗还算甜。,129,29012,38,4
「hiphop」必听曲目 跟着摇就完事了,华语-说唱-驾车,介绍：专注于收录中文说唱必听曲目（考试必考）,235,29159,61,评论
深夜写作业/提神/古风/燃曲,华语-古风-学习,介绍：深夜赶作业的古风歌曲，燃向，偏自用。 《玫瑰先生》在歌单里算是私心,1340,28882,35,6
中文说唱rap,华语-说唱,无,428,27773,63,4
2020央视中秋晚会歌单,华语,介绍：今年的秋晚太好听了叭！,358,26639,20,11
你 可 真 無 聊 啊,华语-伤感-孤独,介绍：没有心动 没有快乐 没有留念 没有喜欢 没有 没有 没有.,533,26849,39,2
博学多才何教授,民谣-华语-吉他,介绍：博学多才 风流倜傥 英俊潇洒 玉树临风 文质彬彬 何教授,899,26874,38,7
火星家族|陪伴是最长情的告白,华语-流行-感动,介绍：————♔ ᶠ ᵒ ʳ ᶠ ᵒ ʳ ᵉ ᵛ ᵉ ʳ ♔————Lᴇᴛ ᴛɪᴍᴇ ᴛᴏ ᴍʏ ᴅᴇᴇᴘ ʟᴏᴠᴇ ᴍᴀɴ ⋅ LᵒᵛᵉᵧₒᵤHCY你一直红，我们就一直红！选择你，跟随你，没有错！本歌单收录所有有关华晨宇的音乐曲目，部分歌曲伴奏没有收录欢迎补充！从“好久不见”到“欢迎回家”，从“为什么要爱我”到“当然要爱我”，你的承诺，你都记得。你的唱功实力有目共睹，你的创新总是让人眼前一亮，你歌声中的感情真挚动人。这些年来你每时每刻都在进步，你在做更好的自己。从2013到2020已经7年了。时光荏苒你越来越优秀，而不变的却是你的那份纯真，你依然是一笑起来就温暖了人心的那个少年。用音乐述说内心，以乐音扩展自己的领域，伊甸园里自由的灵魂唱作人，音乐世界里的唯一国王——歌王华晨宇！（无版权不收录，抵制蹭热度）不定期更换封面封面文案均来源网络更新于2020.12.6（封面、介绍、歌曲）,2795,26219,56,67
一人一首赵英俊,华语-影视原声,介绍：包含内容：重唱版以及原版重唱版时间顺序：致我们终将逝去的青春（2020重唱版）-张靓颖——07.30世界上不存在的歌（2020重唱版）-陈奕迅——08.05清风徐来（2020重唱版）-张信哲——08.08这就是命（2020重唱版）-胡海泉——08.13像小强一样活着（2020重唱版）-王源——08.15我一定会回来的（2020重唱版）-陆虎——08.19守候（2020重唱版）-薛之谦——08.21天灵灵（2020重唱版）-黄雅莉——08.25万万（2020重唱版）-大鹏——08.29悟空传（2020重唱版）-萧敬腾——09.02给妈咪（2020重唱版）-张杰——09.05塑料袋（2020重唱版）-金志文——09.09方的言（2020重唱版）-韩红——09.12,474,25975,26,6
立刻灵魂出窍穿越到另一方天地【独立国摇】,摇滚-华语-感动,介绍：中国独立摇滚近期精选作品，带耳机服用。,79,25467,28,评论
励志说唱｜你我未来，海阔天空,华语-说唱-学习,介绍：在疲惫的时候听听这些音乐，给自己更多的力量大步向前！,2791,25824,29,1
半是蜜糖半是伤∣OST,影视原声-流行-华语,介绍：“献给暗恋了许多年的你” “致永远热恋的我们”用十年时间，从暗恋到热恋，把“你”和“我”变成“我们”,562,25018,20,3
各种边路一血、反杀必备歌单,华语-伤感,介绍：妳與長槍階失,455,24812,86,1
享受这治愈时刻,欧美-华语-流行,介绍：Everybody摇起来,297,22930,74,6
好运藏在努力里\( ^▽^ )/,华语-欧美-日语,介绍：真正不羁的灵魂不会真的去计较什么，因为他们的内心深处有国王般的骄傲。——杰克·凯鲁亚克 《在路上》,1618,22388,40,评论
精选┃温柔至极,华语,介绍：细节.,328,22229,173,8
【城市民谣】多少异乡变故乡,华语-流行-民谣,介绍：在这个地球上，散落无数万家灯火，那些灯火聚集在一起便形成了每一个生机勃勃的城市，并且有了无数温馨温暖的家，在每一个生机勃勃的城市里面，都有无数意气风发且又天真无邪的孩子般的灵魂，他们用各种方式记录着他们生长的城市的点点滴滴，城市的代代变迁收集着这些灵魂的记忆也给每一个孤独的灵魂保留着生命最深处的点点光亮（本歌单以安阳为中心，分别是南北东西方向城市）—汪涛 2020.10.18,1659,22804,101,20
热情过后剩下的是什么,华语-夜晚-伤感,介绍：多少次，我在无人的深夜，在空旷的野外，泪流满面。,221,21813,71,4
重启之极海听雷OST数字专辑,华语-影视原声-流行,介绍：吴邪重生！《盗墓笔记重启之极海听雷》第二季来啦！重启（朱一龙ver.）往下跳（朱一龙）重启（张韶涵ver.）无限（周深）无途（李常超）铁三角（朱一龙、黄俊捷、陈明昊）王胖子（陈明昊、小老虎）雨人（刘畅）冒险（毛晓彤）星闪闪（翟颖）暗光（赵方婧）,935,20923,36,评论
中文跑步歌单-奔跑吧！,华语-流行-运动,介绍：大去享受运动后的大汗淋漓,526,18907,39,4
美好的时光2020,华语-流行-民谣,介绍：队长：李荣浩键盘：汪苏泷成员：金志文，伍嘉成，陈立农，欧阳娜娜嘉宾：王子，朱承，哎哟小强，霄磊，吾独乐队，郭聪明，赖美云,309,19117,218,评论
既然留不住夏天 那我们秋天再会吧,华语-清新-浪漫,介绍：“秋天来了”的意思是，街边卖糖炒栗子的小店开始排起长队，月色一日比一日清素，雨声从热闹变得沉寂，人们个个神色清醒，心思澄净，日子忽然缓慢而悠长。夏天的夜晚塞上耳机兀自跑步，但秋天的夜晚我们在月圆时谈天喝酒，起风时握紧爱人的手。秋天真是浪漫的季节。金黄色的枫叶，藏着温度的白色毛衣，大街上惬意地打着哈欠的流浪猫狗，春天种下的果实，此刻也纷纷开始收获。一切看起来多美好呀，就连在这个秋天遇到的人，好像也要更难忘一些。如果此时此刻你还没有跟喜欢的人在一起的话，记得约他看一场电影，或者去喝那家新开的奶茶。如果你们已经在一起了的话，那祝你能一直牵 着此时此刻喜欢的人一起往前走。夏日限定已经过去了哦，但秋季的浪漫不死。封 | 插画师 vina,9098,2503618,29,52
New Wave Beat / Emo Beat / 说唱伴奏,华语-欧美-说唱,介绍：（接混音和专辑封面）type:new wave，emo，emo punk，new shool.,873,17180,92,1
大上海民国歌女代表作,华语-怀旧,介绍：周璇、白光、姚莉、李丽华代表作,1370,16853,32,46
今天的不开心就止于此，明天依旧光芒万丈,华语-流行-夜晚,介绍：难过都是暂时的，麻烦也总有办法的，机会还有很多，一切都会好的。睡个好觉再奔跑，不要不开心，你我都是。,9744,1820445,30,167
你爱着谁心徒留几道伤,古风-华语,无,103,15005,57,评论
说唱新世代｜生番,华语-说唱,介绍：万物皆可说唱生番我永远的神,95,13552,48,1
周深如果你也听说、画绢、真夏的樱花,华语-流行,介绍：周深画绢、如果你也听说、真夏的樱花、说散就散（生日直播）、周深郎朗幽灵公主、unravel、烟花易冷、情是何物、say so、,496,13409,105,4
赫兹app｜说唱作品,说唱-华语-榜单,介绍：说唱拿作品说话每个rapper都有一个说唱梦respect每个真正拿时间精力去实现梦想的人！,549,13052,21,1
